com/google/android/gms/auth/api/credentials/HintRequest,getAccountTypes,"('Account',)"
com/google/android/gms/auth/api/credentials/HintRequest,getIdTokenNonce,"('id',)"
com/google/android/gms/auth/api/credentials/HintRequest,getServerClientId,"('id',)"
com/google/android/gms/auth/api/credentials/HintRequest,isEmailAddressIdentifierSupported,"('AD', 'ID')"
com/google/android/gms/auth/api/credentials/HintRequest,isIdTokenRequested,"('id',)"
com/google/android/gms/auth/api/credentials/HintRequest.Builder,setAccountTypes,"('Account',)"
com/google/android/gms/auth/api/credentials/HintRequest.Builder,setEmailAddressIdentifierSupported,"('AD', 'ID')"
com/google/android/gms/auth/api/credentials/HintRequest.Builder,setIdTokenNonce,"('id',)"
com/google/android/gms/auth/api/credentials/HintRequest.Builder,setIdTokenRequested,"('id',)"
com/google/android/gms/auth/api/credentials/HintRequest.Builder,setPhoneNumberIdentifierSupported,"('Phone', 'Number')"
com/google/android/gms/auth/api/credentials/HintRequest.Builder,setServerClientId,"('id',)"
com/google/android/gms/auth/api/credentials/IdentityProviders,getIdentityProviderForAccount,"('Account',)"
com/google/android/gms/auth/api/credentials/IdToken,getAccountType,"('Account',)"
com/google/android/gms/auth/api/credentials/IdToken,getIdToken,"('id',)"
com/google/android/gms/auth/api/identity/SignInCredential,getDisplayName,"('name',)"
com/google/android/gms/auth/api/identity/SignInCredential,getFamilyName,"('name',)"
com/google/android/gms/auth/api/identity/SignInCredential,getGivenName,"('name',)"
com/google/android/gms/auth/api/identity/SignInCredential,getGoogleIdToken,"('id',)"
com/google/android/gms/auth/api/identity/SignInCredential,getId,"('id',)"
com/google/android/gms/auth/api/identity/SignInCredential,getPassword,"('Password',)"
com/google/android/gms/awareness/state/BeaconState.BeaconInfo,getNamespace,"('name',)"
com/google/android/gms/awareness/snapshot/LocationResponse,getLocation,"('Location',)"
com/google/android/gms/awareness/snapshot/LocationResult,getLocation,"('Location',)"
com/google/android/gms/awareness/SnapshotApi,getLocation,"('Location',)"
com/google/android/gms/awareness/SnapshotApi,getTimeIntervals,"('IMEI',)"
com/google/android/gms/awareness/SnapshotClient,getLocation,"('Location',)"
com/google/android/gms/awareness/SnapshotClient,getTimeIntervals,"('IMEI',)"
com/google/android/gms/awareness/fence/TimeFence,aroundTimeInstant,"('IMEI',)"
com/google/android/gms/awareness/fence/TimeFence,inFridayInterval,"('id',)"
com/google/android/gms/awareness/fence/TimeFence,inTimeInterval,"('IMEI',)"
com/google/android/gms/awareness/state/TimeIntervals,getTimeIntervals,"('IMEI',)"
com/google/android/gms/awareness/state/TimeIntervals,hasTimeInterval,"('IMEI',)"
com/google/android/gms/awareness/snapshot/TimeIntervalsResponse,getTimeIntervals,"('IMEI',)"
com/google/android/gms/awareness/snapshot/TimeIntervalsResult,getTimeIntervals,"('IMEI',)"
com/google/android/gms/common/api/Api.ApiOptions.HasAccountOptions,getAccount,"('Account',)"
com/google/android/gms/common/api/Api.ApiOptions.HasGoogleSignInAccountOptions,getGoogleSignInAccount,"('Account',)"
com/google/android/gms/common/api/AvailabilityException,getConnectionResult,"('Connection',)"
com/google/android/gms/common/data/Freezable,isDataValid,"('id',)"
com/google/android/gms/common/GoogleApiAvailability,setDefaultNotificationChannelId,"('id',)"
com/google/android/gms/common/api/GoogleApiClient,clearDefaultAccountAndReconnect,"('Account',)"
com/google/android/gms/common/api/GoogleApiClient,getConnectionResult,"('Connection',)"
com/google/android/gms/common/api/GoogleApiClient,isConnectionCallbacksRegistered,"('Connection',)"
com/google/android/gms/common/api/GoogleApiClient,isConnectionFailedListenerRegistered,"('Connection',)"
com/google/android/gms/common/api/GoogleApiClient,registerConnectionCallbacks,"('Connection',)"
com/google/android/gms/common/api/GoogleApiClient,registerConnectionFailedListener,"('Connection',)"
com/google/android/gms/common/api/GoogleApiClient,unregisterConnectionCallbacks,"('Connection',)"
com/google/android/gms/common/api/GoogleApiClient,unregisterConnectionFailedListener,"('Connection',)"
com/google/android/gms/common/api/GoogleApiClient.Builder,addConnectionCallbacks,"('Connection',)"
com/google/android/gms/common/api/GoogleApiClient.Builder,addOnConnectionFailedListener,"('Connection',)"
com/google/android/gms/common/api/GoogleApiClient.Builder,setAccountName,"('name',)"
com/google/android/gms/common/api/GoogleApiClient.Builder,useDefaultAccount,"('Account',)"
com/google/android/gms/auth/api/signin/GoogleSignInAccount,getAccount,"('Account',)"
com/google/android/gms/auth/api/signin/GoogleSignInAccount,getDisplayName,"('name',)"
com/google/android/gms/auth/api/signin/GoogleSignInAccount,getFamilyName,"('name',)"
com/google/android/gms/auth/api/signin/GoogleSignInAccount,getGivenName,"('name',)"
com/google/android/gms/auth/api/signin/GoogleSignInAccount,getId,"('id',)"
com/google/android/gms/auth/api/signin/GoogleSignInAccount,getIdToken,"('id',)"
com/google/android/gms/auth/api/signin/GoogleSignInOptions.Builder,requestId,"('id',)"
com/google/android/gms/auth/api/signin/GoogleSignInOptions.Builder,setAccountName,"('name',)"
com/google/android/gms/common/SignInButton,onClick,"('Click',)"
com/google/android/gms/common/SignInButton,setOnClickListener,"('Click',)"
com/google/android/gms/common/images/Size,getHeight,"('Height',)"
com/google/android/gms/common/images/Size,getWidth,"('id',)"
com/google/android/gms/common/images/WebImage,getHeight,"('Height',)"
com/google/android/gms/common/images/WebImage,getWidth,"('id',)"
com/google/android/gms/common/AccountPicker,newChooseAccountIntent,"('Account',)"
com/google/android/gms/common/AccountPicker.AccountChooserOptions.Builder,setAllowableAccounts,"('Account',)"
com/google/android/gms/common/AccountPicker.AccountChooserOptions.Builder,setAlwaysShowAccountPicker,"('Account',)"
com/google/android/gms/common/AccountPicker.AccountChooserOptions.Builder,setOptionsForAddingAccount,"('Account',)"
com/google/android/gms/common/AccountPicker.AccountChooserOptions.Builder,setSelectedAccount,"('Account',)"
com/google/android/gms/common/AccountPicker.AccountChooserOptions.Builder,setTitleOverrideText,"('id',)"
com/google/android/gms/common/api/AvailabilityException,getConnectionResult,"('Connection',)"
com/google/android/gms/common/GooglePlayServicesRepairableException,getConnectionStatusCode,"('Connection',)"
com/google/android/gms/security/ProviderInstaller.ProviderInstallListener,onProviderInstallFailed,"('id',)"
com/google/android/gms/security/ProviderInstaller.ProviderInstallListener,onProviderInstalled,"('id',)"
com/google/android/gms/cast/AdBreakClipInfo,getClickThroughUrl,"('Click',)"
com/google/android/gms/cast/AdBreakClipInfo,getContentId,"('id',)"
com/google/android/gms/cast/AdBreakClipInfo,getId,"('id',)"
com/google/android/gms/cast/AdBreakClipInfo,getWhenSkippableInMs,"('IP',)"
com/google/android/gms/cast/AdBreakClipInfo.Builder,setClickThroughUrl,"('Click',)"
com/google/android/gms/cast/AdBreakClipInfo.Builder,setContentId,"('id',)"
com/google/android/gms/cast/AdBreakClipInfo.Builder,setWhenSkippableInMs,"('IP',)"
com/google/android/gms/cast/AdBreakInfo,getBreakClipIds,"('IP',)"
com/google/android/gms/cast/AdBreakInfo,getId,"('id',)"
com/google/android/gms/cast/AdBreakInfo.Builder,setBreakClipIds,"('IP',)"
com/google/android/gms/cast/AdBreakInfo.Builder,setId,"('id',)"
com/google/android/gms/cast/AdBreakStatus,getBreakClipId,"('IP',)"
com/google/android/gms/cast/AdBreakStatus,getBreakId,"('id',)"
com/google/android/gms/cast/AdBreakStatus,getCurrentBreakClipTimeInMs,"('IP',)"
com/google/android/gms/cast/AdBreakStatus,getCurrentBreakTimeInMs,"('IMEI',)"
com/google/android/gms/cast/AdBreakStatus,getWhenSkippableInMs,"('IP',)"
com/google/android/gms/cast/AdBreakStatus.Builder,setBreakClipId,"('IP',)"
com/google/android/gms/cast/AdBreakStatus.Builder,setBreakId,"('id',)"
com/google/android/gms/cast/AdBreakStatus.Builder,setCurrentBreakClipTimeInMs,"('IP',)"
com/google/android/gms/cast/AdBreakStatus.Builder,setCurrentBreakTimeInMs,"('IMEI',)"
com/google/android/gms/cast/AdBreakStatus.Builder,setWhenSkippableInMs,"('IP',)"
com/google/android/gms/cast/ApplicationMetadata,areNamespacesSupported,"('name',)"
com/google/android/gms/cast/ApplicationMetadata,getApplicationId,"('id',)"
com/google/android/gms/cast/ApplicationMetadata,getName,"('name',)"
com/google/android/gms/cast/ApplicationMetadata,getSenderAppIdentifier,"('id',)"
com/google/android/gms/cast/ApplicationMetadata,getSupportedNamespaces,"('name',)"
com/google/android/gms/cast/ApplicationMetadata,isNamespaceSupported,"('name',)"
com/google/android/gms/cast/Cast.ApplicationConnectionResult,getSessionId,"('id',)"
com/google/android/gms/cast/CastDevice,getDeviceId,"('Device', 'ID')"
com/google/android/gms/cast/CastDevice,getFriendlyName,"('name',)"
com/google/android/gms/cast/CastDevice,getInetAddress,"('Address',)"
com/google/android/gms/cast/CastDevice,getIpAddress,"('IP',)"
com/google/android/gms/cast/CastDevice,getModelName,"('name',)"
com/google/android/gms/cast/CastDevice,hasIPv4Address,"('IP',)"
com/google/android/gms/cast/CastDevice,hasIPv6Address,"('IP',)"
com/google/android/gms/cast/games/GameManagerClient,getLastUsedPlayerId,"('id',)"
com/google/android/gms/cast/games/GameManagerClient,sendPlayerIdleRequest,"('id',)"
com/google/android/gms/cast/games/GameManagerClient.GameManagerResult,getPlayerId,"('id',)"
com/google/android/gms/cast/games/GameManagerClient.GameManagerResult,getRequestId,"('id',)"
com/google/android/gms/cast/games/GameManagerState,getApplicationName,"('name',)"
com/google/android/gms/cast/LaunchOptions,getAndroidReceiverCompatible,"('Android', 'ID')"
com/google/android/gms/cast/LaunchOptions.Builder,setAndroidReceiverCompatible,"('Android', 'ID')"
com/google/android/gms/cast/MediaInfo,getAdBreakClips,"('IP',)"
com/google/android/gms/cast/MediaInfo,getContentId,"('id',)"
com/google/android/gms/cast/MediaInfo.Builder,setAdBreakClips,"('IP',)"
com/google/android/gms/cast/MediaLoadOptions,getActiveTrackIds,"('id',)"
com/google/android/gms/cast/MediaLoadOptions.Builder,setActiveTrackIds,"('id',)"
com/google/android/gms/cast/MediaLoadRequestData,getActiveTrackIds,"('id',)"
com/google/android/gms/cast/MediaLoadRequestData.Builder,setActiveTrackIds,"('id',)"
com/google/android/gms/cast/MediaQueueData,getName,"('name',)"
com/google/android/gms/cast/MediaQueueData,getQueueId,"('id',)"
com/google/android/gms/cast/MediaQueueData.Builder,setName,"('name',)"
com/google/android/gms/cast/MediaQueueData.Builder,setQueueId,"('id',)"
com/google/android/gms/cast/MediaQueueItem,getActiveTrackIds,"('id',)"
com/google/android/gms/cast/MediaQueueItem,getItemId,"('id',)"
com/google/android/gms/cast/MediaQueueItem.Builder,clearItemId,"('id',)"
com/google/android/gms/cast/MediaQueueItem.Builder,setActiveTrackIds,"('id',)"
com/google/android/gms/cast/MediaQueueItem.Builder,setItemId,"('id',)"
com/google/android/gms/cast/MediaStatus,getActiveTrackIds,"('id',)"
com/google/android/gms/cast/MediaStatus,getCurrentAdBreakClip,"('IP',)"
com/google/android/gms/cast/MediaStatus,getCurrentItemId,"('id',)"
com/google/android/gms/cast/MediaStatus,getIdleReason,"('id',)"
com/google/android/gms/cast/MediaStatus,getIndexById,"('id',)"
com/google/android/gms/cast/MediaStatus,getItemById,"('id',)"
com/google/android/gms/cast/MediaStatus,getLoadingItemId,"('AD', 'ID')"
com/google/android/gms/cast/MediaStatus,getPreloadedItemId,"('AD', 'ID')"
com/google/android/gms/cast/MediaStatus,getQueueItemById,"('id',)"
com/google/android/gms/cast/MediaStatus,getVideoInfo,"('id',)"
com/google/android/gms/cast/MediaTrack,getContentId,"('id',)"
com/google/android/gms/cast/MediaTrack,getId,"('id',)"
com/google/android/gms/cast/MediaTrack,getName,"('name',)"
com/google/android/gms/cast/MediaTrack,setContentId,"('id',)"
com/google/android/gms/cast/MediaTrack.Builder,setContentId,"('id',)"
com/google/android/gms/cast/MediaTrack.Builder,setName,"('name',)"
com/google/android/gms/cast/games/PlayerInfo,getPlayerId,"('id',)"
com/google/android/gms/cast/RemoteMediaPlayer,NAMESPAC,"('name',)"
com/google/android/gms/cast/RemoteMediaPlayer,getNamespace,"('name',)"
com/google/android/gms/cast/VideoInfo,getHeight,"('Height',)"
com/google/android/gms/cast/VideoInfo,getWidth,"('id',)"
com/google/android/gms/cast/VideoInfo.Builder,setHeight,"('Height',)"
com/google/android/gms/cast/VideoInfo.Builder,setWidth,"('id',)"
com/google/android/gms/cast/tv/CastReceiverOptions,getCustomNamespaces,"('name',)"
com/google/android/gms/cast/tv/CastReceiverOptions.Builder,setCustomNamespaces,"('name',)"
com/google/android/gms/cast/tv/media/EditTracksInfoData,getActiveTrackIds,"('id',)"
com/google/android/gms/cast/tv/media/FetchItemsRequestData,getItemId,"('id',)"
com/google/android/gms/cast/tv/media/MediaCommandCallback,onFetchItems,"('Hit',)"
com/google/android/gms/cast/tv/media/MediaCommandCallback,onSkipAd,"('IP',)"
com/google/android/gms/cast/tv/media/MediaInfoModifier,getAdBreakClips,"('IP',)"
com/google/android/gms/cast/tv/media/MediaInfoModifier,getContentId,"('id',)"
com/google/android/gms/cast/tv/media/MediaInfoModifier,setAdBreakClips,"('IP',)"
com/google/android/gms/cast/tv/media/MediaInfoModifier,setContentId,"('id',)"
com/google/android/gms/cast/tv/media/MediaInfoWriter,setAdBreakClips,"('IP',)"
com/google/android/gms/cast/tv/media/MediaInfoWriter,setContentId,"('id',)"
com/google/android/gms/cast/tv/media/MediaMetadataModifier,hasOverrideForKey,"('id',)"
com/google/android/gms/cast/tv/media/MediaMetadataModifier,removeOverride,"('id',)"
com/google/android/gms/cast/tv/media/MediaQueueItemWriter,setActiveTrackIds,"('id',)"
com/google/android/gms/cast/tv/media/MediaQueueItemWriter,setItemId,"('id',)"
com/google/android/gms/cast/tv/media/MediaQueueManager,autoGenerateItemId,"('id',)"
com/google/android/gms/cast/tv/media/MediaQueueManager,getCurrentItemId,"('id',)"
com/google/android/gms/cast/tv/media/MediaQueueManager,setCurrentItemId,"('id',)"
com/google/android/gms/cast/tv/media/MediaStatusModifier,getIdleReason,"('id',)"
com/google/android/gms/cast/tv/media/MediaStatusModifier,getLoadingItemId,"('AD', 'ID')"
com/google/android/gms/cast/tv/media/MediaStatusModifier,getPreloadedItemId,"('AD', 'ID')"
com/google/android/gms/cast/tv/media/MediaStatusModifier,getSupportedMediaCommandOverride,"('id',)"
com/google/android/gms/cast/tv/media/MediaStatusModifier,getVideoInfo,"('id',)"
com/google/android/gms/cast/tv/media/MediaStatusModifier,setIdleReason,"('id',)"
com/google/android/gms/cast/tv/media/MediaStatusModifier,setLoadingItemId,"('AD', 'ID')"
com/google/android/gms/cast/tv/media/MediaStatusModifier,setPreloadedItemId,"('AD', 'ID')"
com/google/android/gms/cast/tv/media/MediaStatusModifier,setVideoInfo,"('id',)"
com/google/android/gms/cast/tv/media/MediaStatusWriter,setActiveTrackIds,"('id',)"
com/google/android/gms/cast/tv/media/MediaStatusWriter,setCurrentItemId,"('id',)"
com/google/android/gms/cast/tv/media/MediaStatusWriter,setIdleReason,"('id',)"
com/google/android/gms/cast/tv/media/MediaStatusWriter,setLoadingItemId,"('AD', 'ID')"
com/google/android/gms/cast/tv/media/MediaStatusWriter,setPreloadedItemId,"('AD', 'ID')"
com/google/android/gms/cast/tv/media/MediaStatusWriter,setVideoInfo,"('id',)"
com/google/android/gms/cast/tv/media/MediaTracksModifier,getActiveTrackIds,"('id',)"
com/google/android/gms/cast/tv/media/MediaTracksModifier,setActiveTrackIds,"('id',)"
com/google/android/gms/cast/tv/media/QueueInsertRequestData,getCurrentItemId,"('id',)"
com/google/android/gms/cast/tv/media/QueueRemoveRequestData,getCurrentItemId,"('id',)"
com/google/android/gms/cast/tv/media/QueueRemoveRequestData,getItemIds,"('id',)"
com/google/android/gms/cast/tv/media/QueueReorderRequestData,getCurrentItemId,"('id',)"
com/google/android/gms/cast/tv/media/QueueReorderRequestData,getItemIds,"('id',)"
com/google/android/gms/cast/tv/media/QueueUpdateRequestData,getCurrentItemId,"('id',)"
com/google/android/gms/cast/tv/SenderInfo,getSenderId,"('id',)"
com/google/android/gms/net/CronetProviderInstaller,installProvider,"('id',)"
com/google/android/gms/drive/events/ChangeEvent,getDriveId,"('id',)"
com/google/android/gms/drive/events/CompletionEvent,getAccountName,"('name',)"
com/google/android/gms/drive/events/CompletionEvent,getDriveId,"('id',)"
com/google/android/gms/drive/Drive,DrivePreferencesAp,"('Preference',)"
com/google/android/gms/drive/DriveApi,fetchDriveId,"('id',)"
com/google/android/gms/drive/DriveApi.DriveIdResult,getDriveId,"('id',)"
com/google/android/gms/drive/DriveClient,getDriveId,"('id',)"
com/google/android/gms/drive/DriveClient,getUploadPreferences,"('Preference',)"
com/google/android/gms/drive/DriveClient,setUploadPreferences,"('Preference',)"
com/google/android/gms/drive/DriveContents,getDriveId,"('id',)"
com/google/android/gms/drive/DriveContents,getParcelFileDescriptor,"('IP',)"
com/google/android/gms/drive/events/DriveEventService,getCallingUid,"('id',)"
com/google/android/gms/drive/DriveId,getResourceId,"('id',)"
com/google/android/gms/drive/DrivePreferencesApi,getFileUploadPreferences,"('Preference',)"
com/google/android/gms/drive/DrivePreferencesApi,setFileUploadPreferences,"('Preference',)"
com/google/android/gms/drive/DrivePreferencesApi.FileUploadPreferencesResult,getFileUploadPreferences,"('Preference',)"
com/google/android/gms/drive/DriveResource,addChangeSubscription,"('IP',)"
com/google/android/gms/drive/DriveResource,getDriveId,"('id',)"
com/google/android/gms/drive/DriveResource,removeChangeSubscription,"('IP',)"
com/google/android/gms/drive/DriveResourceClient,addChangeSubscription,"('IP',)"
com/google/android/gms/drive/DriveResourceClient,removeChangeSubscription,"('IP',)"
com/google/android/gms/drive/FileUploadPreferences,getBatteryUsagePreference,"('Preference',)"
com/google/android/gms/drive/FileUploadPreferences,getNetworkTypePreference,"('Preference',)"
com/google/android/gms/drive/FileUploadPreferences,setBatteryUsagePreference,"('Preference',)"
com/google/android/gms/drive/FileUploadPreferences,setNetworkTypePreference,"('Preference',)"
com/google/android/gms/drive/query/Filters,sharedWithMe,"('Share',)"
com/google/android/gms/drive/Metadata,getDescription,"('IP',)"
com/google/android/gms/drive/Metadata,getDriveId,"('id',)"
com/google/android/gms/drive/Metadata,getOriginalFilename,"('name',)"
com/google/android/gms/drive/Metadata,getSharedWithMeDate,"('Share',)"
com/google/android/gms/drive/Metadata,isShared,"('Share',)"
com/google/android/gms/drive/MetadataChangeSet,getDescription,"('IP',)"
com/google/android/gms/drive/MetadataChangeSet.Builder,setDescription,"('IP',)"
com/google/android/gms/drive/events/ResourceEvent,getDriveId,"('id',)"
com/google/android/gms/drive/query/SortableField,SHARED_WITH_ME_DAT,"('Share',)"
com/google/android/gms/drive/TransferPreferences,getBatteryUsagePreference,"('Preference',)"
com/google/android/gms/drive/TransferPreferences,getNetworkPreference,"('Preference',)"
com/google/android/gms/drive/TransferPreferencesBuilder,DEFAULT_PREFERENCE,"('Preference',)"
com/google/android/gms/drive/TransferPreferencesBuilder,setBatteryUsagePreference,"('Preference',)"
com/google/android/gms/drive/TransferPreferencesBuilder,setNetworkPreference,"('Preference',)"
com/google/android/gms/fido/fido2/api/common/AuthenticationExtensions,getFidoAppIdExtension,"('id',)"
com/google/android/gms/fido/fido2/api/common/AuthenticationExtensions.Builder,setFido2Extension,"('id',)"
com/google/android/gms/fido/fido2/api/common/AuthenticatorSelectionCriteria,getRequireResidentKey,"('Resident',)"
com/google/android/gms/fido/fido2/api/common/BrowserPublicKeyCredentialCreationOptions,getRequestId,"('id',)"
com/google/android/gms/fido/fido2/api/common/BrowserPublicKeyCredentialRequestOptions,getRequestId,"('id',)"
com/google/android/gms/fido/u2f/api/common/ChannelIdValue,toChannelIdValueType,"('id',)"
com/google/android/gms/fido/u2f/api/common/ClientData.Builder,setChannelId,"('id',)"
com/google/android/gms/fido/Fido,getFido2ApiClient,"('id',)"
com/google/android/gms/fido/Fido,getFido2PrivilegedApiClient,"('id',)"
com/google/android/gms/fido/fido2/api/common/FidoAppIdExtension,getAppId,"('id',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredential,getId,"('id',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredential,getRawId,"('id',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredential.Builder,setId,"('id',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredential.Builder,setRawId,"('id',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialCreationOptions,getAttestationConveyancePreference,"('Preference',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialCreationOptions,getAttestationConveyancePreferenceAsString,"('Preference',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialCreationOptions,getRequestId,"('id',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialCreationOptions.Builder,setAttestationConveyancePreference,"('Preference',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialCreationOptions.Builder,setRequestId,"('id',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialDescriptor,getId,"('id',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialRequestOptions,getRequestId,"('id',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialRequestOptions,getRpId,"('id',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialRequestOptions.Builder,setRequestId,"('id',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialRequestOptions.Builder,setRpId,"('id',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialRpEntity,getId,"('id',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialRpEntity,getName,"('name',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialUserEntity,getDisplayName,"('name',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialUserEntity,getId,"('id',)"
com/google/android/gms/fido/fido2/api/common/PublicKeyCredentialUserEntity,getName,"('name',)"
com/google/android/gms/fido/u2f/api/common/RegisteredKey,getAppId,"('id',)"
com/google/android/gms/fido/u2f/api/common/RegisterRequest,getAppId,"('id',)"
com/google/android/gms/fido/u2f/api/common/RegisterRequestParams,getAllAppIds,"('id',)"
com/google/android/gms/fido/u2f/api/common/RegisterRequestParams,getAppId,"('id',)"
com/google/android/gms/fido/u2f/api/common/RegisterRequestParams,getChannelIdValue,"('id',)"
com/google/android/gms/fido/u2f/api/common/RegisterRequestParams,getRequestId,"('id',)"
com/google/android/gms/fido/u2f/api/common/RegisterRequestParams.Builder,setAppId,"('id',)"
com/google/android/gms/fido/u2f/api/common/RegisterRequestParams.Builder,setChannelIdValue,"('id',)"
com/google/android/gms/fido/u2f/api/common/RegisterRequestParams.Builder,setRequestId,"('id',)"
com/google/android/gms/fido/fido2/api/common/RequestOptions,getRequestId,"('id',)"
com/google/android/gms/fido/u2f/api/common/RequestParams,getAllAppIds,"('id',)"
com/google/android/gms/fido/u2f/api/common/RequestParams,getAppId,"('id',)"
com/google/android/gms/fido/u2f/api/common/RequestParams,getChannelIdValue,"('id',)"
com/google/android/gms/fido/u2f/api/common/RequestParams,getRequestId,"('id',)"
com/google/android/gms/fido/u2f/api/common/SignRequestParams,getAllAppIds,"('id',)"
com/google/android/gms/fido/u2f/api/common/SignRequestParams,getAppId,"('id',)"
com/google/android/gms/fido/u2f/api/common/SignRequestParams,getChannelIdValue,"('id',)"
com/google/android/gms/fido/u2f/api/common/SignRequestParams,getRequestId,"('id',)"
com/google/android/gms/fido/u2f/api/common/SignRequestParams.Builder,setAppId,"('id',)"
com/google/android/gms/fido/u2f/api/common/SignRequestParams.Builder,setChannelIdValue,"('id',)"
com/google/android/gms/fido/u2f/api/common/SignRequestParams.Builder,setRequestId,"('id',)"
com/google/android/gms/fido/fido2/api/common/TokenBinding,getTokenBindingId,"('id',)"
com/google/android/gms/fitness/request/DataDeleteRequest.Builder,setTimeInterval,"('IMEI',)"
com/google/android/gms/fitness/data/DataPoint,setTimeInterval,"('IMEI',)"
com/google/android/gms/fitness/data/DataPoint.Builder,setTimeInterval,"('IMEI',)"
com/google/android/gms/fitness/data/DataSource,getAppPackageName,"('name',)"
com/google/android/gms/fitness/data/DataSource,getName,"('name',)"
com/google/android/gms/fitness/data/DataSource,getStreamIdentifier,"('id',)"
com/google/android/gms/fitness/data/DataSource,getStreamName,"('name',)"
com/google/android/gms/fitness/data/DataSource.Builder,setAppPackageName,"('name',)"
com/google/android/gms/fitness/data/DataSource.Builder,setName,"('name',)"
com/google/android/gms/fitness/data/DataSource.Builder,setStreamName,"('name',)"
com/google/android/gms/fitness/data/DataType,AGGREGATE_BODY_FAT_PERCENTAGE_SUMMAR,"('Body', 'Fat')"
com/google/android/gms/fitness/data/DataType,AGGREGATE_CALORIES_EXPENDE,"('Calorie',)"
com/google/android/gms/fitness/data/DataType,AGGREGATE_HEART_RATE_SUMMAR,"('Heart', 'Rate')"
com/google/android/gms/fitness/data/DataType,AGGREGATE_HEIGHT_SUMMAR,"('Height',)"
com/google/android/gms/fitness/data/DataType,AGGREGATE_LOCATION_BOUNDING_BO,"('Location',)"
com/google/android/gms/fitness/data/DataType,AGGREGATE_NUTRITION_SUMMAR,"('Nutrition',)"
com/google/android/gms/fitness/data/DataType,AGGREGATE_WEIGHT_SUMMAR,"('Weight',)"
com/google/android/gms/fitness/data/DataType,TYPE_BODY_FAT_PERCENTAG,"('Body', 'Fat')"
com/google/android/gms/fitness/data/DataType,TYPE_CALORIES_EXPENDE,"('Calorie',)"
com/google/android/gms/fitness/data/DataType,TYPE_HEART_RATE_BP,"('Heart', 'Rate')"
com/google/android/gms/fitness/data/DataType,TYPE_LOCATION_SAMPL,"('Location',)"
com/google/android/gms/fitness/data/DataType,TYPE_LOCATION_TRAC,"('Location',)"
com/google/android/gms/fitness/data/DataType,getName,"('name',)"
com/google/android/gms/fitness/request/DataTypeCreateRequest,getName,"('name',)"
com/google/android/gms/fitness/request/DataTypeCreateRequest.Builder,setName,"('name',)"
com/google/android/gms/fitness/request/DataUpdateRequest.Builder,setTimeInterval,"('IMEI',)"
com/google/android/gms/fitness/data/Device,getUid,"('id',)"
com/google/android/gms/fitness/data/Field,FIELD_ACTIVITY_CONFIDENC,"('id',)"
com/google/android/gms/fitness/data/Field,FIELD_CALORIE,"('Calorie',)"
com/google/android/gms/fitness/data/Field,FIELD_CONFIDENC,"('id',)"
com/google/android/gms/fitness/data/Field,getName,"('name',)"
com/google/android/gms/fitness/Fitness,SCOPE_LOCATION_REA,"('Location',)"
com/google/android/gms/fitness/Fitness,SCOPE_LOCATION_READ_WRIT,"('Location',)"
com/google/android/gms/fitness/Fitness,SCOPE_NUTRITION_REA,"('Nutrition',)"
com/google/android/gms/fitness/data/Goal,getActivityName,"('name',)"
com/google/android/gms/fitness/data/Goal.MetricObjective,getDataTypeName,"('name',)"
com/google/android/gms/fitness/request/GoalsReadRequest,getActivityNames,"('name',)"
com/google/android/gms/fitness/data/HealthDataTypes,AGGREGATE_BASAL_BODY_TEMPERATURE_SUMMAR,"('Body', 'Temperature')"
com/google/android/gms/fitness/data/HealthDataTypes,AGGREGATE_BODY_TEMPERATURE_SUMMAR,"('Body', 'Temperature')"
com/google/android/gms/fitness/data/HealthFields,FIELD_BODY_TEMPERATURE_MEASUREMENT_LOCATIO,"('Body', 'Temperature')"
com/google/android/gms/fitness/HistoryApi.ViewIntentBuilder,setTimeInterval,"('IMEI',)"
com/google/android/gms/fitness/result/ListSubscriptionsResult,getSubscriptions,"('IP',)"
com/google/android/gms/fitness/RecordingApi,listSubscriptions,"('IP',)"
com/google/android/gms/fitness/RecordingClient,listSubscriptions,"('IP',)"
com/google/android/gms/fitness/data/Session.Builder,setDescription,"('IP',)"
com/google/android/gms/fitness/data/Session.Builder,setIdentifier,"('id',)"
com/google/android/gms/fitness/data/Session.Builder,setName,"('name',)"
