com.estimote.sdk.Beacon,getMacAddress,"['MAC', 'Address']",
com.estimote.sdk.connection.BeaconConnection,getMacAddress,"['MAC', 'Address']",
com.estimote.sdk.cloud.model.BeaconInfo.Builder,setMacAddress,"['MAC', 'Address']",
